물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시,감정가_log,최저입찰가_log,최저가율,입찰자수_log,경쟁지수,면적_log,평당감정가,평당감정가_log,경매회차_제곱,회차페널티,지역_encoded,지역_경기,지역_기타,지역_대구,지역_부산,지역_서울,지역_인천,물건종류_encoded,물건종류_다세대,물건종류_단독주택,물건종류_상가,물건종류_아파트,물건종류_오피스텔,감정가x입찰자수,최저가율x입찰자수,면적x입찰자수,가격구간,가격구간_1억이하,가격구간_1-3억,가격구간_3-5억,가격구간_5-10억,가격구간_10억이상
SAMPLE-000066,2024타경90435,상가,서울 중구,200940713,160752571,160752571,7,197.91,2,서울,0.8000000029859554,2026-02-02 20:53:01,19.11852046729162,18.895376920954003,0.8000000029859554,2.0794415416798357,1.0563645966950879,5.292852461116969,3356408.568716643,15.026382379860843,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,39.75584567514238,5.600000020901688,11.006177281628984,1-3억,False,True,False,False,False
SAMPLE-000067,2024타경76262,오피스텔,경기 강남구,618803258,396034085,405599661,1,33.83,3,경기,0.6554581860330153,2026-02-02 20:53:01,20.243297943294436,19.797010841272026,0.6399999998060772,0.6931471805599453,0.15090922809929827,3.5504790843779097,60467945.75698132,17.917623976934724,9,0.8,0,True,False,False,False,False,False,4,False,False,False,False,True,14.031584894629479,0.6399999998060772,2.461004566973604,5-10억,False,False,False,True,False
SAMPLE-000068,2024타경93560,아파트,기타 송파구,796333632,796333632,796333632,7,59.13,1,기타,1.0,2026-02-02 20:53:01,20.49552879292998,20.49552879292998,1.0,2.0794415416798357,1.0563645966950879,4.0965088850514775,44520681.115849234,17.6114644058142,1,1.0,1,False,True,False,False,False,False,3,False,False,False,True,False,42.61925399071379,7.0,8.518450751436589,5-10억,False,False,False,True,False
SAMPLE-000069,2024타경95956,오피스텔,서울 남구,813223502,520463041,586206331,4,77.34,3,서울,0.7208428304867166,2026-02-02 20:53:01,20.516516541169974,20.070229438695264,0.6399999996556912,1.6094379124341003,0.6036369123971931,4.361058328237685,34760048.55665763,17.363979284041047,9,0.8,4,False,False,False,False,True,False,4,False,False,False,False,True,33.02005955244029,2.559999998622765,7.018852611802207,5-10억,False,False,False,True,False
SAMPLE-000070,2024타경61756,아파트,서울 강남구,1341923463,687064813,856382269,3,96.77,4,서울,0.6381751959873139,2026-02-02 20:53:01,21.017369842572982,20.347939189259115,0.5119999999582688,1.3862943611198906,0.45272768429789484,4.5826177815175795,45841796.23320868,17.64070683626033,16,0.7,4,False,False,False,False,True,False,3,False,False,False,True,False,29.13626129833017,1.5359999998748064,6.3528571896855635,10억이상,False,False,False,False,True
SAMPLE-000071,2024타경43062,상가,인천 서초구,1402897780,1402897780,1402897780,8,157.96,1,인천,1.0,2026-02-02 20:53:01,21.061805777964178,21.061805777964178,1.0,2.1972245773362196,1.2072738247943862,5.0686525982435615,29359829.14389876,17.195137976404304,1,1.0,5,False,False,False,False,False,True,2,False,False,True,False,False,46.27751729842489,8.0,11.136968062839841,10억이상,False,False,False,False,True
SAMPLE-000072,2024타경23507,상가,인천 중구,2160679112,2160679112,2160679112,11,137.41,1,인천,1.0,2026-02-02 20:53:01,21.49368841339452,21.49368841339452,1.0,2.4849066497880004,1.660001509092281,4.930220294908611,51981230.37708829,17.766393276336974,1,1.0,5,False,False,False,False,False,True,2,False,False,True,False,False,53.40980926691534,11.0,12.251137195738163,10억이상,False,False,False,False,True
SAMPLE-000073,2024타경39241,단독주택,서울 서초구,518439477,518439477,518439477,14,93.74,1,서울,1.0,2026-02-02 20:53:01,20.06633385365219,20.06633385365219,1.0,2.70805020110221,2.1127291933901757,4.5511362974956056,18283011.63584171,16.721482915435587,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,54.340639427766895,14.0,12.324705565676542,5-10억,False,False,False,True,False
SAMPLE-000074,2024타경54413,다세대,서울 중구,748059037,598447230,598447230,5,68.36,2,서울,0.8000000005347172,2026-02-02 20:53:01,20.432992460631603,20.209848910319987,0.8000000005347172,1.791759469228055,0.7545461404964914,4.239310332472287,36174991.75488058,17.403878630202065,4,0.9,4,False,False,False,False,True,False,0,True,False,False,False,False,36.61100772600213,4.000000002673586,7.595824431203553,5-10억,False,False,False,True,False
SAMPLE-000075,2024타경46444,단독주택,부산 남구,741190932,379489757,390928109,2,107.16,4,부산,0.5274323957865151,2026-02-02 20:53:01,20.423768819435033,19.75433816629348,0.5119999997517509,1.0986122886681098,0.30181845619859654,4.683611612294654,22865042.525427338,16.94511981865557,16,0.7,3,False,False,False,True,False,False,1,False,True,False,False,False,22.4378034059479,1.0239999995035018,5.145473272615566,5-10억,False,False,False,True,False
SAMPLE-000076,2024타경89083,오피스텔,대구 중구,428159227,428159227,428159227,5,57.57,1,대구,1.0,2026-02-02 20:53:01,19.87500571239818,19.87500571239818,1.0,1.791759469228055,0.7545461404964914,4.070222620101691,24585763.47586912,17.01767815356007,1,1.0,2,False,False,True,False,False,False,4,False,False,False,False,True,35.61122968615113,5.0,7.292859921433429,3-5억,False,False,True,False,False
SAMPLE-000077,2024타경58787,단독주택,경기 강남구,355921311,284737048,284737048,8,44.47,2,경기,0.7999999977523121,2026-02-02 20:53:01,19.69022023067689,19.467076677255474,0.7999999977523121,2.1972245773362196,1.2072738247943862,3.8170527678369193,26458272.435498353,17.091079462651276,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,43.26383582400611,6.399999982018497,8.386922154480523,3-5억,False,False,True,False,False
SAMPLE-000078,2024타경35003,다세대,부산 강남구,473556876,378845501,378845501,4,36.52,2,부산,0.8000000004223358,2026-02-02 20:53:01,19.97578258375668,19.75263903349831,0.8000000004223358,1.6094379124341003,0.6036369123971931,3.624874124138024,42866300.0009052,17.573596550757824,4,0.9,3,False,False,False,True,False,False,0,True,False,False,False,False,32.14978182083881,3.200000001689343,5.834009843189089,3-5억,False,False,True,False,False
SAMPLE-000079,2024타경25313,오피스텔,서울 중구,819052616,655242092,655242092,9,55.69,2,서울,0.7999999990232618,2026-02-02 20:53:01,20.52365888517494,20.30051533294504,0.7999999990232618,2.302585092994046,1.3581830528936845,4.037597828336212,48619356.32463653,17.69953230843162,4,0.9,4,False,False,False,False,True,False,4,False,False,False,False,True,47.257471002698615,7.199999991209356,9.296912571032095,5-10억,False,False,False,True,False
SAMPLE-000080,2024타경55500,단독주택,서울 남구,1074988977,440315485,552076102,3,49.73,5,서울,0.5135644307169487,2026-02-02 20:53:01,20.795576245450217,19.903002041581477,0.40960000001934904,1.3862943611198906,0.45272768429789484,3.9265174515785985,71459532.84928697,18.084641887298506,25,0.6,4,False,False,False,False,True,False,1,False,True,False,False,False,28.82879008530638,1.228800000058047,5.4433090019622545,10억이상,False,False,False,False,True
SAMPLE-000081,2024타경86707,아파트,대구 서초구,231096602,184877282,184877282,4,145.69,2,대구,0.8000000017308779,2026-02-02 20:53:01,19.258346375872186,19.03520282780337,0.8000000017308779,1.6094379124341003,0.6036369123971931,4.9883215164996715,5243707.248890858,15.472539487095082,4,0.9,2,False,False,True,False,False,False,3,False,False,False,True,False,30.99511278811655,3.2000000069235117,8.028393768065337,1-3억,False,True,False,False,False
SAMPLE-000082,2024타경74324,오피스텔,경기 남구,665314727,532251782,532251782,4,32.64,2,경기,0.8000000006012192,2026-02-02 20:53:01,20.31577076184872,20.092627211661796,0.8000000006012192,1.6094379124341003,0.6036369123971931,3.5157158351047473,67383196.30124778,18.0259062466015,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,32.69697168443954,3.200000002404877,5.658326354362494,5-10억,False,False,False,True,False
SAMPLE-000083,2024타경62233,아파트,서울 송파구,1325512366,1060409893,1060409893,6,88.98,2,서울,0.800000000150885,2026-02-02 20:53:01,21.005064913713955,20.78192136277696,0.800000000150885,1.9459101490553132,0.9054553685957897,4.499587423413026,49245437.86420572,17.712327309399324,4,0.9,4,False,False,False,False,True,False,3,False,False,False,True,False,40.873968997161654,4.80000000090531,8.755792833781054,10억이상,False,False,False,False,True
SAMPLE-000084,2024타경93194,다세대,경기 남구,421470816,337176653,337176653,7,43.12,2,경기,0.8000000004745287,2026-02-02 20:53:01,19.859261096947574,19.636117546819683,0.8000000004745287,2.0794415416798357,1.0563645966950879,3.786913194385302,32311965.53151689,17.290948200433714,4,0.9,0,True,False,False,False,False,False,0,True,False,False,False,False,41.29617251205905,5.600000003321701,7.874664611140283,3-5억,False,False,True,False,False
SAMPLE-000085,2024타경66503,단독주택,서울 송파구,280659684,143697758,170497904,1,77.81,4,서울,0.6074898309940376,2026-02-02 20:53:01,19.452653407932182,18.783222755938088,0.511999999258889,0.6931471805599453,0.15090922809929827,4.3670398923655585,11923925.05159315,16.29405753211655,16,0.7,4,False,False,False,False,True,False,1,False,True,False,False,False,13.483551864118002,0.511999999258889,3.027001388785994,1-3억,False,True,False,False,False
SAMPLE-000086,2024타경58320,다세대,경기 서초구,347412293,347412293,347412293,8,41.32,1,경기,1.0,2026-02-02 20:53:01,19.666022799746152,19.666022799746152,1.0,2.1972245773362196,1.2072738247943862,3.7452597875500437,27794539.934236318,17.14035019010582,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,43.210668634056695,8.0,8.229176853713984,3-5억,False,False,True,False,False
SAMPLE-000087,2024타경27087,오피스텔,인천 강남구,372383965,238325737,245430475,3,57.07,3,인천,0.6590790637292882,2026-02-02 20:53:01,19.735436046586337,19.28914894295089,0.6399999983887599,1.3862943611198906,0.45272768429789484,4.061649179383958,21570376.23796787,16.886831507223437,9,0.8,5,False,False,False,False,False,True,4,False,False,False,False,True,27.359123705624864,1.9199999951662796,5.630641354227213,3-5억,False,False,True,False,False
SAMPLE-000088,2024타경13726,아파트,경기 강남구,1060413726,848330981,848330981,7,126.06,2,경기,0.8000000001886056,2026-02-02 20:53:01,20.78192497741041,20.558781426567712,0.8000000001886056,2.0794415416798357,1.0563645966950879,4.844659415838387,27808185.94844643,17.14084102985429,4,0.9,0,True,False,False,False,False,False,3,False,False,False,True,False,43.21479811410099,5.60000000132024,10.074186044584708,10억이상,False,False,False,False,True
SAMPLE-000089,2024타경87576,단독주택,인천 송파구,567858833,454287066,454287066,3,64.24,2,인천,0.7999999992955996,2026-02-02 20:53:01,20.157383414106167,19.934239862351706,0.7999999992955996,1.3862943611198906,0.45272768429789484,4.178072777752813,29221968.907917626,17.190431378438728,4,0.9,5,False,False,False,False,False,True,1,False,True,False,False,False,27.944066961906987,2.3999999978867987,5.792038732147242,5-10억,False,False,False,True,False
SAMPLE-000090,2024타경43174,상가,대구 송파구,977629852,977629852,977629852,8,111.46,1,대구,1.0,2026-02-02 20:53:01,20.70064168294482,20.70064168294482,1.0,2.1972245773362196,1.2072738247943862,4.722597602864056,28995462.241948716,17.182649935779942,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,45.48395867239696,8.0,10.376607521882018,5-10억,False,False,False,True,False
SAMPLE-000091,2024타경64691,상가,대구 서초구,506354727,506354727,506354727,6,187.6,1,대구,1.0,2026-02-02 20:53:01,20.042748025113806,20.042748025113806,1.0,1.9459101490553132,0.9054553685957897,5.239628370199357,8922707.483832315,16.00411010015162,1,1.0,2,False,False,True,False,False,False,2,False,False,True,False,False,39.001386797027294,6.0,10.195846022849079,5-10억,False,False,False,True,False
SAMPLE-000092,2024타경69189,다세대,서울 강남구,354145643,354145643,354145643,11,40.97,1,서울,1.0,2026-02-02 20:53:01,19.685218810215325,19.685218810215325,1.0,2.4849066497880004,1.660001509092281,3.7369550773454994,28575284.314061694,17.168052752339367,1,1.0,4,False,False,False,False,True,False,0,True,False,False,False,False,48.915931124035886,11.0,9.285984521654862,3-5억,False,False,True,False,False
SAMPLE-000093,2024타경46041,단독주택,서울 강남구,842322591,673858072,673858072,7,115.63,2,서울,0.7999999990502451,2026-02-02 20:53:01,20.551673624723353,20.32853007251875,0.7999999990502451,2.0794415416798357,1.0563645966950879,4.759006530702958,24081445.048076548,16.996952228432278,4,0.9,4,False,False,False,False,True,False,1,False,True,False,False,False,42.73600388629555,5.599999993351716,9.896075877069366,5-10억,False,False,False,True,False
SAMPLE-000094,2024타경67993,다세대,부산 강남구,117366785,117366785,117366785,7,68.16,1,부산,1.0,2026-02-02 20:53:01,18.58081451221326,18.58081451221326,1.0,2.0794415416798357,1.0563645966950879,4.23642266081509,5692332.334225741,15.55463079835804,1,1.0,3,False,False,False,True,False,False,0,True,False,False,False,False,38.63771757494381,7.0,8.809393269012723,1-3억,False,True,False,False,False
SAMPLE-000095,2024타경83379,상가,경기 송파구,1252628438,1252628438,1252628438,11,197.92,1,경기,1.0,2026-02-02 20:53:01,20.948509931773586,20.948509931773586,1.0,2.4849066497880004,1.660001509092281,5.292902733846538,20922193.08911857,16.85632107163846,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,52.05509163261415,11.0,13.152369200016349,10억이상,False,False,False,False,True
SAMPLE-000096,2024타경15249,아파트,경기 중구,364788914,364788914,364788914,11,79.05,1,경기,1.0,2026-02-02 20:53:01,19.714829429189614,19.714829429189614,1.0,2.4849066497880004,1.660001509092281,4.382651439442724,15255076.09474075,16.54042292985601,1,1.0,0,True,False,False,False,False,False,3,False,False,False,True,False,48.98951074802944,11.0,10.890479705574176,3-5억,False,False,True,False,False
SAMPLE-000097,2024타경82982,다세대,경기 중구,597559464,597559464,597559464,11,70.17,1,경기,1.0,2026-02-02 20:53:01,20.208364359830405,20.208364359830405,1.0,2.4849066497880004,1.660001509092281,4.26507138131118,28151677.16655066,17.153117525925836,1,1.0,0,True,False,False,False,False,False,0,True,False,False,False,False,50.2158989790814,11.0,10.598304237240642,5-10억,False,False,False,True,False
SAMPLE-000098,2024타경15782,오피스텔,서울 서초구,894137131,715309705,715309705,6,75.62,2,서울,0.8000000002236793,2026-02-02 20:53:01,20.611369712873397,20.388226162118386,0.8000000002236793,1.9459101490553132,0.9054553685957897,4.338858139272503,39087876.572947375,17.481322940386832,4,0.9,4,False,False,False,False,True,False,4,False,False,False,False,True,40.10787351021164,4.800000001342076,8.443028088521615,5-10억,False,False,False,True,False
SAMPLE-000099,2024타경70631,상가,경기 서초구,319825462,255860370,255860370,6,189.28,2,경기,0.8000000012506822,2026-02-02 20:53:01,19.583285976833018,19.36014242786384,0.8000000012506822,1.9459101490553132,0.9054553685957897,5.248496671564081,5585768.462306924,15.535732754013857,4,0.9,0,True,False,False,False,False,False,2,False,False,True,False,False,38.10731493417197,4.800000007504093,10.213102940479576,3-5억,False,False,True,False,False
SAMPLE-000100,2024타경21138,오피스텔,부산 송파구,238433152,190746521,190746521,5,24.86,2,부산,0.7999999974835714,2026-02-02 20:53:01,19.2895995480842,19.066455994672967,0.7999999974835714,1.791759469228055,0.7545461404964914,3.2526973733437115,31705903.738622237,17.272013490858694,4,0.9,3,False,False,False,True,False,False,4,False,False,False,False,True,34.562322647897076,3.999999987417857,5.828051319221817,1-3억,False,True,False,False,False
SAMPLE-000101,2024타경82146,아파트,대구 송파구,629708577,503766862,503766862,3,53.39,2,대구,0.8000000006352145,2026-02-02 20:53:01,20.26076769572604,20.03762414560286,0.8000000006352145,1.3862943611198906,0.45272768429789484,3.9961803134348695,38990096.39035384,17.47881825878469,4,0.9,2,False,False,True,False,False,False,3,False,False,False,True,False,28.08738800854505,2.4000000019056436,5.539882234533076,5-10억,False,False,False,True,False
